cluster_name;cluster_type;warehouse_id;warehouse_type;warehouse_name
Армения;CIS;1020000407473000;FULL_FILLMENT;ЕРЕВАН_МРФЦ
Армения;CIS;1020000407516000;CROSS_DOCK;ЕРЕВАН_МРФЦ_КРОССДОКИНГ
Беларусь;CIS;23402539267000;FULL_FILLMENT;МИНСК_МПСЦ
Беларусь;CIS;1020000819828000;SORTING_CENTER;МИНСК_КГТ
Беларусь;CIS;1020001556338000;CROSS_DOCK;МИНСК_МРФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Беларусь;CIS;1020002865403000;SORTING_CENTER;СЦ_ФФ_МИНСК_МПСЦ_ВОЗВРАТЫ
Беларусь;CIS;1020001556240000;FULL_FILLMENT;МИНСК_МРФЦ_НЕГАБАРИТ
Беларусь;CIS;1020001356434000;CROSS_DOCK;МИНСК_МПСЦ_Кроссдокинг_ИМПОРТ
Беларусь;CIS;1020000056565000;CROSS_DOCK;МИНСК_МПСЦ_Кроссдокинг
Воронеж;OZON;23963150422000;ORDERS_RECEIVING_POINT;ВОРОНЕЖ_СППЗ_45-СТРЕЛКОВОЙ ДИВИЗИИ_62
Воронеж;OZON;1020002160746000;ORDERS_RECEIVING_POINT;ВОРОНЕЖ_АППЗ_2
Воронеж;OZON;20547967168000;SORTING_CENTER;ВОРОНЕЖ_ХАБ_ЛОГВИЛЛ_КГТ
Воронеж;OZON;20547967160000;SORTING_CENTER;ВОРОНЕЖ_ХАБ_ЛОГВИЛЛ
Воронеж;OZON;1020002581497000;ORDERS_RECEIVING_POINT;ВОРОНЕЖ_АППЗ_3
Воронеж;OZON;1020000995023000;SORTING_CENTER;СЦ_Воронеж_Акварельная_Возвраты
Воронеж;OZON;19815467502000;SORTING_CENTER;СЦ_ВОРОНЕЖ_ПРОМЫШЛЕННАЯ 
Воронеж;OZON;21807384609000;SORTING_CENTER;СЦ_ВОРОНЕЖ
Воронеж;OZON;1020001007805000;FULL_FILLMENT;ВОРОНЕЖ_2_РФЦ
Воронеж;OZON;1020001007922000;CROSS_DOCK;ВОРОНЕЖ_2_РФЦ_КРОССДОКИНГ
Воронеж;OZON;23684735180000;FULL_FILLMENT;ВОРОНЕЖ_МРФЦ
Воронеж;OZON;1020002196480000;FULL_FILLMENT;ВОРОНЕЖ_РФЦ_НЕГАБАРИТ
Воронеж;OZON;20547966358000;SORTING_CENTER;ТСЦ_ВОРОНЕЖ_ТСЦ
Воронеж;OZON;23860043883000;CROSS_DOCK;ВОРОНЕЖ_МРФЦ_Кроссдокинг
Воронеж;OZON;1020000980265000;SORTING_CENTER;ВОРОНЕЖ_ХАБ_АКВАРЕЛЬНАЯ
Воронеж;OZON;1020002196551000;CROSS_DOCK;ВОРОНЕЖ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Дальний Восток;OZON;21957712892000;CROSS_DOCK;ХАБАРОВСК_РФЦ_Кроссдокинг
Дальний Восток;OZON;20547966481000;SORTING_CENTER;СЦ_ХАБАРОВСК_ПУТЕВАЯ
Дальний Восток;OZON;1020002042107000;SORTING_CENTER;ХАБАРОВСК_ХАБ_ИНДУСТРИАЛЬНАЯ
Дальний Восток;OZON;1020000890284000;CROSS_DOCK;ХАБАРОВСК_2_РФЦ_КРОССДОКИНГ
Дальний Восток;OZON;1020000890160000;FULL_FILLMENT;ХАБАРОВСК_2_РФЦ
Дальний Восток;OZON;1020000811274000;SORTING_CENTER;ХАБАРОВСК_ХАБ_СУВОРОВА
Дальний Восток;OZON;1020002927951000;FULL_FILLMENT;ХАБАРОВСК_2_РФЦ_ПАЛЛЕТНЫЙ
Дальний Восток;OZON;21225173751000;FULL_FILLMENT;Хабаровск_РФЦ
Дальний Восток;OZON;1020001008722000;SORTING_CENTER;ХАБАРОВСК_КГТ
Кавказ;OZON;1020000950023000;SORTING_CENTER;СЦ_Ставрополь_Кулакова_Возвраты
Кавказ;OZON;1020002702559000;ORDERS_RECEIVING_POINT;СТАВРОПОЛЬ_АППЗ_2
Кавказ;OZON;1020002927910000;FULL_FILLMENT;НЕВИННОМЫССК_РФЦ_ПАЛЛЕТНЫЙ
Кавказ;OZON;1020002220254000;ORDERS_RECEIVING_POINT;СТАВРОПОЛЬ_АППЗ_1
Кавказ;OZON;1020002495388000;SORTING_CENTER;СЦ_Невинномысск_Возвраты
Кавказ;OZON;1020002495382000;SORTING_CENTER;НЕВИННОМЫССК_ХАБ
Кавказ;OZON;20547967105000;SORTING_CENTER;СТАВРОПОЛЬ_ХАБ_РАКИТНАЯ
Кавказ;OZON;1020001351243000;FULL_FILLMENT;НЕВИННОМЫССК_РФЦ
Кавказ;OZON;1020001351249000;CROSS_DOCK;НЕВИННОМЫССК_РФЦ_КРОССДОКИНГ
Кавказ;OZON;1020000949962000;SORTING_CENTER;СТАВРОПОЛЬ_ХАБ_КУЛАКОВА
Кавказ;OZON;1020002541543000;SORTING_CENTER;НЕВИННОМЫССК_ХАБ_КГТ
Кавказ;OZON;16187533603000;SORTING_CENTER;СЦ_СТАВРОПОЛЬ
Кавказ;OZON;1020000969743000;SORTING_CENTER;СТАВРОПОЛЬ_ХАБ_РАКИТНАЯ_КГТ
Казань;OZON;1020000978396000;SORTING_CENTER;НИЖНИЙ_НОВГОРОД_ХАБ_КРАСНЫЙ_ ЯКОРЬ
Казань;OZON;22216626852000;ORDERS_RECEIVING_POINT;ППЗ_КАЗАНЬ_ГАГАРИНА
Казань;OZON;23963011321000;ORDERS_RECEIVING_POINT;КАЗАНЬ_СППЗ_ГАГАРИНА
Казань;OZON;1020000189638000;ORDERS_RECEIVING_POINT;КАЗАНЬ_АППЗ_3
Казань;OZON;20547966368000;SORTING_CENTER;НИЖНИЙ_НОВГОРОД_ХАБ_КУДЬМА
Казань;OZON;1020001273589000;SORTING_CENTER;НИЖНИЙ_НОВГОРОД_ХАБ_ТЕПЛИЧНАЯ_Блок_1
Казань;OZON;1020001625568000;SORTING_CENTER;ДЗЕРЖИНСК_ТСЦ
Казань;OZON;1020002542735000;SORTING_CENTER;СЦ_НИЖНИЙ_НОВГОРОД_Возвраты
Казань;OZON;1020002630205000;FULL_FILLMENT;ВЕТАПТЕКА_НИНО
Казань;OZON;1020000471824000;SORTING_CENTER;СЦ_НИЖНИЙ_НОВГОРОД_ИНДУСТРИАЛЬНАЯ_Возвраты
Казань;OZON;1020002462483000;SORTING_CENTER;ДЗЕРЖИНСК _КГТ
Казань;OZON;1020002418177000;CROSS_DOCK;НИНО_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Казань;OZON;1020002418138000;FULL_FILLMENT;НИНО_РФЦ_НЕГАБАРИТ
Казань;OZON;1020001762016000;SORTING_CENTER;НИНО_ТСЦ_ТЕПЛИЧНАЯ
Казань;OZON;1020000615395000;ORDERS_RECEIVING_POINT;КАЗАНЬ_АППЗ_4
Казань;OZON;23953666717000;ORDERS_RECEIVING_POINT;КАЗАНЬ_АППЗ_2
Казань;OZON;23990514366000;SORTING_CENTER;КАЗАНЬ_ХАБ_ТЭЦЕВСКАЯ_КГТ
Казань;OZON;1020002079439000;SORTING_CENTER;КАЗАНЬ_ХАБ_ЗЕЛЕНОДОЛЬСК_КГТ
Казань;OZON;20547966580000;SORTING_CENTER;ТСЦ_КАЗАНЬ_АЭРОПОРТ
Казань;OZON;21704470486000;SORTING_CENTER;СЦ_Казань_Столбище
Казань;OZON;1020002066005000;FULL_FILLMENT;КЗН_СТОЛБИЩЕ_РФЦ_НЕГАБАРИТ
Казань;OZON;1020000844824000;SORTING_CENTER;КАЗАНЬ_ХАБ_АЭРОПОРТ
Казань;OZON;1020002066136000;CROSS_DOCK;КЗН_СТОЛБИЩЕ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Казань;OZON;1020002405059000;SORTING_CENTER;КАЗАНЬ_ХАБ_АЭРОПОРТ_КГТ
Казань;OZON;16188790631000;SORTING_CENTER;СЦ_КАЗАНЬ_НОВЫЙ
Казань;OZON;1020001280299000;SORTING_CENTER;СЦ_НИЖНИЙ_НОВГОРОД_ТЕПЛИЧНАЯ_Возвраты
Казань;OZON;1020002927942000;FULL_FILLMENT;КАЗАНЬ_РФЦ_ПАЛЛЕТНЫЙ
Казань;OZON;1020002010287000;SORTING_CENTER;КАЗАНЬ_ХАБ_ЗЕЛЕНОДОЛЬСК
Казань;OZON;1020002011879000;SORTING_CENTER;СЦ_КАЗАНЬ_ХАБ_ЗЕЛЕНОДОЛЬСК_Возвраты
Казань;OZON;1020002100622000;SORTING_CENTER;КАЗАНЬ_ХАБ_ЗЕЛЕНОДОЛЬСК_БЛОК_2
Казань;OZON;1020000986290000;SORTING_CENTER;КАЗАНЬ_ТСЦ_ТУРА
Казань;OZON;21957475354000;CROSS_DOCK;КАЗАНЬ_РФЦ_Кроссдокинг
Казань;OZON;23962971740000;ORDERS_RECEIVING_POINT;КАЗАНЬ_СППЗ_САЛИМЖАНОВА
Казань;OZON;1020001415725000;SORTING_CENTER;ЗЕЛЕНОДОЛЬСК_ТСЦ
Казань;OZON;1020001280810000;SORTING_CENTER;НИЖНИЙ_НОВГОРОД_ХАБ_ТЕПЛИЧНАЯ_КГТ
Казань;OZON;18044494830000;FULL_FILLMENT;Казань_РФЦ_НОВЫЙ
Казань;OZON;23599177351000;FULL_FILLMENT;НИЖНИЙ_НОВГОРОД_РФЦ
Казань;OZON;23960969555000;SORTING_CENTER;НИЖНИЙ_НОВГОРОД_ХАБ_ИНДУСТРИАЛЬНАЯ
Казань;OZON;23839637911000;CROSS_DOCK;НИЖНИЙ_НОВГОРОД_РФЦ_Кроссдокинг
Казань;OZON;20547966379000;SORTING_CENTER;ТСЦ_НИЖНИЙ_НОВГОРОД
Казань;OZON;1020000978608000;SORTING_CENTER;СЦ_НИЖНИЙ_НОВГОРОД_КРАСНЫЙ_ЯКОРЬ_Возвраты
Казань;OZON;23555325921000;SORTING_CENTER;НИЖНИЙ_НОВГОРОД_КГТ
Казань;OZON;23962981627000;ORDERS_RECEIVING_POINT;НИЖНИЙ НОВГОРОД_СППЗ_ГЕНКИНОЙ
Казань;OZON;23927144565000;SORTING_CENTER;СЦ_НИЖНИЙ_НОВГОРОД_КУДЬМА_Возвраты
Казань;OZON;23963007458000;ORDERS_RECEIVING_POINT;НИЖНИЙ НОВГОРОД_СППЗ_ДОСТОЕВСКОГО
Казань;OZON;23963040215000;ORDERS_RECEIVING_POINT;НИЖНИЙ НОВГОРОД_СППЗ_БУСЫГИНА_42
Казахстан;CIS;1020000367064000;CROSS_DOCK;АСТАНА_РФЦ_КРОССДОКИНГ
Казахстан;CIS;22327039387000;FULL_FILLMENT;НУР_СУЛТАН_МРФЦ
Казахстан;CIS;22189462828000;SORTING_CENTER;ТСЦ_НУР_СУЛТАН
Казахстан;CIS;1020000015205000;CROSS_DOCK;НУР_СУЛТАН_МРФЦ_КРОССДОКИНГ
Казахстан;CIS;1020000690097000;CROSS_DOCK;АСТАНА_РФЦ_КРОССДОК_ИМПОРТ
Казахстан;CIS;1020002038173000;SORTING_CENTER;СЦ_ФФ_Астана_Возвраты
Казахстан;CIS;1020002080530000;SORTING_CENTER;СЦ_ФФ_Алматы_2_Возвраты
Казахстан;CIS;1020001854051000;CROSS_DOCK;АЛМАТЫ_2_РФЦ_КРОССДОКИНГ
Казахстан;CIS;1020001854016000;FULL_FILLMENT;АЛМАТЫ_2_РФЦ
Казахстан;CIS;1020000310007000;FULL_FILLMENT;АЛМАТЫ_МРФЦ
Казахстан;CIS;1020002120447000;SORTING_CENTER;АЛМАТЫ_2_РФЦ_КГТ
Казахстан;CIS;1020000689840000;CROSS_DOCK;АЛМАТЫ_МРФЦ_КРОССДОК_ИМПОРТ
Казахстан;CIS;1020000367015000;FULL_FILLMENT;АСТАНА_РФЦ
Казахстан;CIS;1020000366601000;CROSS_DOCK;АЛМАТЫ_МРФЦ_КРОССДОКИНГ
Казахстан;CIS;22189440072000;SORTING_CENTER;СЦ_АЛМАТЫ_АЛЬМЕРЕК
Калининград;OZON;22294782253000;FULL_FILLMENT;КАЛИНИНГРАД_МРФЦ
Калининград;OZON;1020001237023000;SORTING_CENTER;КАЛИНИНГРАД_МРФЦ_КГТ
Калининград;OZON;1020001989874000;SORTING_CENTER;КАЛИНИНГРАД_ХАБ_КАМСКАЯ_КГТ
Калининград;OZON;1020001370635000;SORTING_CENTER;СЦ_ФФ_КАЛИНИНГРАД_Возвраты
Калининград;OZON;1020001995936000;SORTING_CENTER;СЦ_КАЛИНИНГРАД_ХАБ_КАМСКАЯ_Возвраты
Калининград;OZON;1020002912539000;SORTING_CENTER;КАЛИНИНГРАД_ХАБ_КАМСКАЯ
Красноярск;OZON;20547966669000;SORTING_CENTER;СЦ_КРАСНОЯРСК_СЕВЕРНОЕ
Красноярск;OZON;22296628035000;FULL_FILLMENT;КРАСНОЯРСК_МРФЦ
Красноярск;OZON;1020002690706000;FULL_FILLMENT;КРАСНОЯРСК_СТАРЦЕВО_РФЦ
Красноярск;OZON;21705001607000;CROSS_DOCK;Красноярск_МРФЦ_Кроссдокинг
Красноярск;OZON;1020002690770000;CROSS_DOCK;КРАСНОЯРСК_СТАРЦЕВО_РФЦ_КРОССДОКИНГ
Красноярск;OZON;1020002910376000;SORTING_CENTER;КРАСНОЯРСК_ХАБ_КРАЗОВСКАЯ_БЛОК_1 
Красноярск;OZON;1020002920981000;FULL_FILLMENT;КРАСНОЯРСК_МРФЦ_ПАЛЛЕТНЫЙ
Красноярск;OZON;1020000808758000;SORTING_CENTER;КРАСНОЯРСК_ХАБ_СОЛОНЦЫ
Красноярск;OZON;1020002915070000;SORTING_CENTER;КРАСНОЯРСК_ХАБ_КРАЗОВСКАЯ_БЛОК_2
Красноярск;OZON;1020001041555000;SORTING_CENTER;КРАСНОЯРСК_КГТ
Красноярск;OZON;1020002365266000;ORDERS_RECEIVING_POINT;КРАСНОЯРСК_АППЗ_1
Москва, МО и Дальние регионы;OZON;1020001910980000;SORTING_CENTER;СЦ_Ногинск_КГТ_возвраты
Москва, МО и Дальние регионы;OZON;1020000260822000;SORTING_CENTER;МО_УСПЕНСКИЙ_ХАБ
Москва, МО и Дальние регионы;OZON;1020001642405000;CROSS_DOCK;НОГИНСК_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Москва, МО и Дальние регионы;OZON;1020001527430000;ORDERS_RECEIVING_POINT;НОГИНСК_АППЗ_2
Москва, МО и Дальние регионы;OZON;1020001024045000;SORTING_CENTER;МО_НОГИНСК_2_ХАБ
Москва, МО и Дальние регионы;OZON;1020000759116000;FULL_FILLMENT;НОГИНСК_РФЦ
Москва, МО и Дальние регионы;OZON;1020000759303000;CROSS_DOCK;НОГИНСК_РФЦ_КРОССДОКИНГ
Москва, МО и Дальние регионы;OZON;23962164233000;ORDERS_RECEIVING_POINT;МО_БАЛАШИХА_СППЗ_СОВЕТСКАЯ_45
Москва, МО и Дальние регионы;OZON;23961123661000;ORDERS_RECEIVING_POINT;МО_БАЛАШИХА_СППЗ_1-МАЯ_25
Москва, МО и Дальние регионы;OZON;1020000381193000;SORTING_CENTER;МО_УСПЕНСКИЙ_КГТ
Москва, МО и Дальние регионы;OZON;1020001642383000;FULL_FILLMENT;НОГИНСК_РФЦ_НЕГАБАРИТ
Москва, МО и Дальние регионы;OZON;23969023230000;SORTING_CENTER;МО_ЖУКОВСКИЙ_ХАБ
Москва, МО и Дальние регионы;OZON;22389405258000;SORTING_CENTER;СЦ_МО_ВОРОВСКОГО
Москва, МО и Дальние регионы;OZON;1020002075314000;SORTING_CENTER;МО_ЗАМОСКВОРЕЧЬЕ_ФБС
Москва, МО и Дальние регионы;OZON;1020001810579000;SORTING_CENTER;МО_ЗАМОСКВОРЕЧЬЕ_IT_FF
Москва, МО и Дальние регионы;OZON;1020000721351000;SORTING_CENTER;МО_НОГИНСК_ХАБ
Москва, МО и Дальние регионы;OZON;1020000241817000;CROSS_DOCK;СОФЬИНО_РФЦ_КРОССДОКИНГ
Москва, МО и Дальние регионы;OZON;1020002681017000;SORTING_CENTER;МО_ЗАМОСКВОРЕЧЬЕ_XD
Москва, МО и Дальние регионы;OZON;1020000272159000;SORTING_CENTER;МО_УСПЕНСКИЙ_ХАБ_Возвраты
Москва, МО и Дальние регионы;OZON;1020000142701000;ORDERS_RECEIVING_POINT;МОСКВА_АППЗ_14
Москва, МО и Дальние регионы;OZON;22103480705000;SORTING_CENTER;СЦ_МО_ЖЕЛЕЗНОДОРОЖНЫЙ
Москва, МО и Дальние регионы;OZON;19743339489000;ORDERS_RECEIVING_POINT;ППЗ_МО_БАЛАШИХА_ЧЕХОВА
Москва, МО и Дальние регионы;OZON;23960004538000;ORDERS_RECEIVING_POINT;МО_БАЛАШИХА_СППЗ_ГАГАРИНА_29
Москва, МО и Дальние регионы;OZON;1020001517663000;SORTING_CENTER;МО_НОГИНСК_КГТ
Москва, МО и Дальние регионы;OZON;23962091402000;ORDERS_RECEIVING_POINT;МОСКВА_СППЗ_9-Я ПАРКОВАЯ_41
Москва, МО и Дальние регионы;OZON;23961738362000;ORDERS_RECEIVING_POINT;МО_РЕУТОВ_СППЗ_НОСОВИХИНСКОЕ_27
Москва, МО и Дальние регионы;OZON;23954030610000;ORDERS_RECEIVING_POINT;МО_БАЛАШИХА_СППЗ_ЧЕХОВА
Москва, МО и Дальние регионы;OZON;19656413123000;ORDERS_RECEIVING_POINT;ППЗ_МО_БАЛАШИХА_1_МАЯ_25
Москва, МО и Дальние регионы;OZON;22391450679000;ORDERS_RECEIVING_POINT;ППЗ_МОСКВА_9-Я ПАРКОВАЯ_41
Москва, МО и Дальние регионы;OZON;23450298816000;CROSS_DOCK;П_Р_БАЛАШИХА_1
Москва, МО и Дальние регионы;OZON;1020000168847000;ORDERS_RECEIVING_POINT;МОСКВА_АППЗ_15
Москва, МО и Дальние регионы;OZON;23875337593000;SORTING_CENTER;МО_ПУШКИНО_КГТ_НОВЫЙ
Москва, МО и Дальние регионы;OZON;15431806189000;FULL_FILLMENT;ХОРУГВИНО_РФЦ
Москва, МО и Дальние регионы;OZON;22421349535000;SORTING_CENTER;МО_НИЖНЕЕ_ВЕЛИНО_2_ХАБ
Москва, МО и Дальние регионы;OZON;23843917228000;FULL_FILLMENT;ПУШКИНО_1_РФЦ
Москва, МО и Дальние регионы;OZON;1020001067867000;SORTING_CENTER;МО_ПУШКИНО_2_КГТ
Москва, МО и Дальние регионы;OZON;1020000949825000;SORTING_CENTER;МО_ПУШКИНО_3_ХАБ
Москва, МО и Дальние регионы;OZON;1020001046616000;SORTING_CENTER;СЦ_ПУШКИНО_4_ХАБ
Москва, МО и Дальние регионы;OZON;18842715502000;SORTING_CENTER;СЦ_КОРОЛЕВ_НОВЫЙ 
Москва, МО и Дальние регионы;OZON;23902289166000;FULL_FILLMENT;ПУШКИНО_2_РФЦ
Москва, МО и Дальние регионы;OZON;23824223499000;SORTING_CENTER;МО_ПУШКИНО_ХАБ
Москва, МО и Дальние регионы;OZON;23913902713000;SORTING_CENTER;МО_ПУШКИНО_ФБС
Москва, МО и Дальние регионы;OZON;1020000409678000;ORDERS_RECEIVING_POINT;МО_ЩЕЛКОВО_АППЗ_1
Москва, МО и Дальние регионы;OZON;20547966537000;SORTING_CENTER;ТСЦ_Москва_Пушкино
Москва, МО и Дальние регионы;OZON;1020001093370000;ORDERS_RECEIVING_POINT;ПУШКИНО_АППЗ_2
Москва, МО и Дальние регионы;OZON;21703968931000;SORTING_CENTER;СЦ_Королев
Москва, МО и Дальние регионы;OZON;23863997956000;CROSS_DOCK;ПУШКИНО_1_РФЦ_Кроссдокинг
Москва, МО и Дальние регионы;OZON;23962899615000;ORDERS_RECEIVING_POINT;МО_ПУШКИНО_СППЗ_ПИСАРЕВСКИЙ
Москва, МО и Дальние регионы;OZON;1020001816779000;SORTING_CENTER;МО_ТСЦ_БРАТОВЩИНА
Москва, МО и Дальние регионы;OZON;1020000084403000;SORTING_CENTER;МО_ПУШКИНО_2_ХАБ
Москва, МО и Дальние регионы;OZON;1020000409478000;CROSS_DOCK;ПУШКИНО_2_РФЦ_Кроссдокинг
Москва, МО и Дальние регионы;OZON;22472131689000;SORTING_CENTER;СЦ_МО_ОГУДНЕВО
Москва, МО и Дальние регионы;OZON;22123468519000;CROSS_DOCK;ХОРУГВИНО_НЕГАБАРИТ_кроссдокинг
Москва, МО и Дальние регионы;OZON;20995730717000;CROSS_DOCK;Кросс_Док FBO_PICK_UP
Москва, МО и Дальние регионы;OZON;1020002030223000;SORTING_CENTER;МО_СОЛНЕЧНОГОРСК_КГТ
Москва, МО и Дальние регионы;OZON;1020002271456000;SORTING_CENTER;МО_СОЛНЕЧНОГОРСК_ХАБ_КГТ
Москва, МО и Дальние регионы;OZON;19262731541000;FULL_FILLMENT;Хоругвино_РФЦ_НЕГАБАРИТ
Москва, МО и Дальние регионы;OZON;1020001357214000;ORDERS_RECEIVING_POINT;САДОВОД_АППЗ_7
Москва, МО и Дальние регионы;OZON;1020002064151000;SORTING_CENTER;СЦ_СОЛНЕЧНОГОРСК_Возвраты
Москва, МО и Дальние регионы;OZON;21861873831000;CROSS_DOCK;ХОРУГВИНО_РФЦ_Негабарит_Кроссдокинг
Москва, МО и Дальние регионы;OZON;1020002009994000;SORTING_CENTER;МО_СОЛНЕЧНОГОРСК_ХАБ
Москва, МО и Дальние регионы;OZON;1020002458344000;FULL_FILLMENT;ХОРУГВИНО_РФЦ_ПАЛЛЕТНЫЙ
Москва, МО и Дальние регионы;OZON;21963416268000;CROSS_DOCK;ХОРУГВИНО_РФЦ_Кроссдокинг
Москва, МО и Дальние регионы;OZON;1020000916183000;SORTING_CENTER;МО_ЖУКОВСКИЙ_2_ХАБ
Москва, МО и Дальние регионы;OZON;1020000909282000;SORTING_CENTER;МО_НОВОРИЖСКИЙ_ХАБ_1
Москва, МО и Дальние регионы;OZON;1020001344366000;SORTING_CENTER;СЦ_ЗАМОСКВОРЕЧЬЕ_Возвраты
Москва, МО и Дальние регионы;OZON;22852896885000;CROSS_DOCK;ДАВЫДОВСКОЕ_кроссдокинг
Москва, МО и Дальние регионы;OZON;22757590219000;SORTING_CENTER;МО_ИСТРА_КГТ
Москва, МО и Дальние регионы;OZON;22239128924000;SORTING_CENTER;МО_ИСТРА_ХАБ
Москва, МО и Дальние регионы;OZON;19607172546000;SORTING_CENTER;СЦ_Новая Рига
Москва, МО и Дальние регионы;OZON;1020002498196000;SORTING_CENTER;МО_ИСТРА_3_ХАБ
Москва, МО и Дальние регионы;OZON;1020000268887000;FULL_FILLMENT;ПАВЛО_СЛОБОДСКОЕ_РФЦ_НЕГАБАРИТ
Москва, МО и Дальние регионы;OZON;22852948506000;CROSS_DOCK;ПАВЛО_СЛОБОДСКОЕ_РЦ_Кроссдокинг
Москва, МО и Дальние регионы;OZON;23948599159000;FULL_FILLMENT;ПЕТРОВСКОЕ_РФЦ
Москва, МО и Дальние регионы;OZON;1020001104756000;SORTING_CENTER;СЦ_НОВОРИЖСКИЙ_Возвраты
Москва, МО и Дальние регионы;OZON;1020001067852000;SORTING_CENTER;МО_НОВОРИЖСКИЙ_1_КГТ
Москва, МО и Дальние регионы;OZON;1020000613453000;CROSS_DOCK;ДАВЫДОВСКОЕ_РФЦ_НЕГАБАРИТ_КРОССДОКИНГ
Москва, МО и Дальние регионы;OZON;1020000451689000;DISTRIBUTION_CENTER;РЦ_РЯБИНОВАЯ_WMS
Москва, МО и Дальние регионы;OZON;14830086490000;SORTING_CENTER;СЦ_МСК_БЕРЕЖКОВСКИЙ
Москва, МО и Дальние регионы;OZON;19736116035000;ORDERS_RECEIVING_POINT;ППЗ_МОСКВА_МАТВЕЕВСКАЯ
Москва, МО и Дальние регионы;OZON;1020002126353000;SORTING_CENTER;МО_НОВОРИЖСКИЙ_ХАБ
Москва, МО и Дальние регионы;OZON;16193312515000;SORTING_CENTER;СЦ_МОСКВА_МКШВ
Москва, МО и Дальние регионы;OZON;1020002930328000;SORTING_CENTER;МО_ИСТРА_4_ХАБ
Москва, МО и Дальние регионы;OZON;23948626989000;CROSS_DOCK;ПЕТРОВСКОЕ_РФЦ_КРОССДОКИНГ
